Frequency (Hz),          Z_C (Real)               Z_C(imag)                Gamma (Real)              Gamma (Imaginary)
2.500000000000000000e+02,3.929568087743304972e+01,1.146958169555043924e+03,-1.992323930376009145e+01,-8.961218753806561921e+00
2.600000000000000000e+02,5.966178453151398742e+01,9.917346394485512064e+02,-1.966812421533984079e+01,-8.193758978469624665e+00
2.700000000000000000e+02,1.385508655974922618e+02,9.960868753706766938e+02,-1.993993757341793938e+01,-7.960332375768544999e+00
2.800000000000000000e+02,1.222073497655188987e+02,8.632078264423327028e+02,-1.651057647088120817e+01,-7.184103155701124344e+00
2.900000000000000000e+02,2.246191094503305408e+02,7.664795627599891077e+02,-1.653119346043427029e+01,-5.947475450738168412e+00
3.000000000000000000e+02,2.127135972242022319e+02,9.569406365970390880e+02,-1.665850041737675014e+01,-6.774215943696279218e+00
3.100000000000000000e+02,2.550606605484788929e+02,9.954705512538795347e+02,-1.691546728047194748e+01,-6.365657920148046323e+00
3.200000000000000000e+02,1.700150394047410032e+02,1.029536431420367535e+03,-1.694375217579808890e+01,-6.616395059818835911e+00
3.300000000000000000e+02,2.027496281188144565e+02,1.026647124974971348e+03,-1.716790282466205397e+01,-6.133869603757474920e+00
3.400000000000000000e+02,2.176306617358031019e+02,1.004608194684238015e+03,-1.710236801706007626e+01,-6.104126319348449847e+00
3.500000000000000000e+02,2.769077528526266292e+02,1.059992422258992292e+03,-1.735865904936098403e+01,-6.042776110126329314e+00
3.600000000000000000e+02,3.247741431301066086e+02,9.712805856891072835e+02,-1.691012431859576637e+01,-6.128023110436352283e+00
3.700000000000000000e+02,5.018513986922465620e+02,9.797442012515977012e+02,1.698098672207454385e+01,-5.156577364106948558e+00
3.800000000000000000e+02,7.391690061147884308e+02,9.228749466792443172e+02,1.602380165123384970e+01,-3.899805714104862986e+00
3.900000000000000000e+02,8.089410866401117346e+02,9.838890847979970431e+02,1.576291266353082854e+01,-4.109922662431275242e+00
4.000000000000000000e+02,1.279895357509991527e+03,1.235384471421427179e+03,1.044387852500584657e+01,-4.347440148580199448e+00
4.100000000000000000e+02,9.043769685691615905e+02,1.491334697381318847e+03,1.316011847729998863e+01,-5.730860672116690147e+00
4.200000000000000000e+02,1.457402353311739489e+03,9.288471198767110764e+02,1.095622574237971847e+01,-2.959233400470842934e+00
4.300000000000000000e+02,1.467631728909592766e+03,3.143234516565324839e+02,1.196371301823260502e+01,-2.342548029445460367e-01
4.400000000000000000e+02,1.588269659718782805e+03,5.865356515756325280e+02,1.073303405123528442e+01,-1.481433886601888572e+00
4.500000000000000000e+02,1.417163748551527306e+03,-2.278446544677364329e+02,1.045854963784996805e+01,2.270073621115752616e+00
4.600000000000000000e+02,1.952715031532208059e+03,1.047169191051922468e+02,9.325470203599229180e+00,7.732546976553131834e-01
4.700000000000000000e+02,2.094834520884017365e+03,-2.130842430389799347e+02,8.424107880300963913e+00,1.641825504122525592e+00
4.800000000000000000e+02,1.957647304725850972e+03,-7.103137944812123123e+02,7.365631390759632247e+00,3.105148768188430886e+00
4.900000000000000000e+02,1.381489505645364034e+03,2.778560950166719522e+03,6.033237221724330190e+00,-6.140263895921343362e+00
5.000000000000000000e+02,1.676247874379405630e+03,-6.599338649944938879e+02,8.437643875543249905e+00,3.841217140901165727e+00
5.100000000000000000e+02,1.077784511067424319e+03,-7.732952484862107667e+02,9.201253365364253867e+00,5.773430214219511747e+00
5.200000000000000000e+02,1.064411748086469515e+03,-7.958502214669549630e+02,9.602296883581955100e+00,6.518843859569465771e+00
5.300000000000000000e+02,7.270510804884297613e+02,-8.502189779012193185e+02,9.458948598676901298e+00,8.266776730581291588e+00
5.400000000000000000e+02,6.197064991851405011e+02,-8.117759918601134359e+02,1.013907868170447912e+01,9.332767905931669716e+00
5.500000000000000000e+02,4.609099021266732734e+02,-7.653127573235514092e+02,1.082073949399400448e+01,1.025900538301489284e+01
5.600000000000000000e+02,3.749757255436057335e+02,-6.779430623551485269e+02,1.201046340480165675e+01,1.034642947627193443e+01
5.700000000000000000e+02,3.153943936870669518e+02,-6.835393796308268293e+02,1.221273493294967594e+01,1.121265058281607807e+01
5.800000000000000000e+02,2.556856751996408263e+02,-5.768201937782837376e+02,1.369556514324333918e+01,1.040200708339962254e+01
5.900000000000000000e+02,2.117471217089389484e+02,-5.834682816721943936e+02,1.380997170277783503e+01,1.072252833373268111e+01
6.000000000000000000e+02,1.820332996479253609e+02,-5.766059924860967385e+02,1.397468914899142511e+01,1.056458035207996460e+01
6.100000000000000000e+02,1.625226364159867956e+02,-4.806610387457117781e+02,1.485104045381467763e+01,9.605864212564890536e+00
6.200000000000000000e+02,1.449114037325244624e+02,-4.567175866664609885e+02,1.510917183633675442e+01,9.475152157885203152e+00
6.300000000000000000e+02,1.371854176537758576e+02,-3.640106405766629791e+02,1.567539228667958895e+01,8.770245696729508822e+00
6.400000000000000000e+02,1.213072039979149110e+02,-3.860212807242279496e+02,1.543626962080710108e+01,8.817445647141077814e+00
6.500000000000000000e+02,1.050485704204552491e+02,-4.548235071503922882e+02,1.516970683494561101e+01,9.296976794670248623e+00
6.600000000000000000e+02,1.027651056407534327e+02,-4.255570341016378393e+02,1.527072978696431882e+01,9.456555074298471197e+00
6.700000000000000000e+02,9.564315282741867463e+01,-3.156345755807561204e+02,1.568955517129961841e+01,7.997582861494952233e+00
6.800000000000000000e+02,9.970965093548738878e+01,-2.700069904239016410e+02,1.585734115971192182e+01,8.002568077178599637e+00
6.900000000000000000e+02,8.095617295077275344e+01,-3.848837026257246521e+02,1.541751910047591601e+01,8.029909249393631043e+00
7.000000000000000000e+02,1.713325464285883371e+01,-3.870405959799777520e+02,1.502512980563028755e+01,7.444073466003912287e+00
7.100000000000000000e+02,7.841029015204136954e+01,-3.273497591819241848e+02,1.556558203610249613e+01,7.469606124353900256e+00
7.200000000000000000e+02,6.135884665860257314e+01,-4.323603625346357830e+02,1.550733318150000883e+01,7.576605902756052835e+00
7.300000000000000000e+02,5.982201673160611222e+01,-1.453011916801072232e+02,1.527543950999766054e+01,7.462164818914768460e+00
7.400000000000000000e+02,2.827788981800643953e+01,-2.028756400406217892e+02,1.514463190748362287e+01,4.947375430806848051e+00
7.500000000000000000e+02,3.366368784513954893e+01,-2.470146803961823423e+02,1.528435568014755042e+01,4.547041522924886614e+00
7.600000000000000000e+02,4.813923156389409996e+01,-4.095839271005455089e+02,1.526338498154623302e+01,7.210970379085623883e+00
7.700000000000000000e+02,4.376097171229447014e+01,-2.733736630509483803e+02,1.494371817302706695e+01,4.807984920821074759e+00
7.800000000000000000e+02,4.452346365150891216e+01,-3.881281679204338957e+02,1.530977819425531905e+01,5.285167444764736544e+00
7.900000000000000000e+02,-6.887161049900675458e+00,-1.630127455465471940e+02,1.460328070411679313e+01,-3.405330000387102873e-01
8.000000000000000000e+02,3.088219207502300279e+01,-3.138247720281247553e+02,1.520897542289215743e+01,2.237561051819836777e+00
8.100000000000000000e+02,5.238454142555207937e+01,-3.709150051431120119e+02,1.528527718172488292e+01,2.765160721456190629e+00
8.200000000000000000e+02,4.762203483200035237e+01,-3.291575355918431001e+02,1.496444115462151814e+01,9.588364771796092922e-01
8.300000000000000000e+02,7.688818440351587924e+01,-3.136912279570852888e+02,1.404399307461955715e+01,4.881913134046373948e-01
8.400000000000000000e+02,1.302124409650957091e+02,-2.942134239110621934e+02,1.265834293534367205e+01,5.869136033291090238e-01
8.500000000000000000e+02,1.201725474282632291e+02,-1.964697783275701397e+02,1.031743624632833445e+01,-2.571946172955054344e+00
8.600000000000000000e+02,-1.377315196164722977e+02,-1.228881205965879673e+02,-7.896917413694489518e+00,-1.270948539910350839e+00
8.700000000000000000e+02,-2.738947187232181477e+02,-1.653177796488954598e+01,-9.558292376569420767e+00,1.341803522519611436e+00
8.800000000000000000e+02,-2.697456721115310643e+02,-2.664894636831172292e+01,-1.043144192729127440e+01,1.555893454761839934e+00
8.900000000000000000e+02,-1.629619556003614775e+02,-6.805294762337543091e+01,-1.008101492375337571e+01,1.078063024974497353e+00
9.000000000000000000e+02,-2.663303186584728905e+02,-2.139346786783055165e+01,-1.156581227776061915e+01,1.485644335211340650e+00
9.100000000000000000e+02,-7.883754098757823670e+01,-1.577312347594964876e+02,-1.353195097809788905e+01,2.821463486860863235e+00
9.200000000000000000e+02,-2.807378547040135004e+02,-3.259302327721452119e+00,-1.171555860112403202e+01,1.009795089091875209e+00
9.300000000000000000e+02,-2.872622042217260514e+02,-4.498877486406299475e+00,-1.382689394730282828e+01,1.434004865565184694e+00
9.400000000000000000e+02,-1.053321174277459278e+02,-7.390039698524374501e+01,-1.447846448041848788e+01,3.164593759298197639e+00
9.500000000000000000e+02,-3.272679975340408021e+01,-9.118614813178852785e+01,-1.187205662055093924e+01,-3.446849756801367182e+00
9.600000000000000000e+02,-5.304833867000461396e+02,-2.625680622893825866e+00,-1.190878685408603310e+01,5.495219265971811318e-01
9.700000000000000000e+02,-8.295653032814057326e+01,-4.745816813057796679e+01,-1.654571462600115339e+01,3.952732568601133423e+00
9.800000000000000000e+02,-2.391962465165833294e+02,-1.163050925483902276e+01,-1.401877070241926226e+01,8.830112957022970832e-01
9.900000000000000000e+02,-1.600873819960168731e+01,-2.784103998401050717e+02,-1.616925014001504834e+01,8.583697800340329920e+00
1.000000000000000000e+03,-1.179900734312238484e+02,-5.211903316439828160e+01,-1.721737047008749855e+01,3.016444212716910656e+00
