Frequency (Hz),          Z_C (Real)               Z_C(imag)                Gamma (Real)              Gamma (Imaginary)
1.500000000000000000e+02,3.054258282592919045e+02,-9.013947428140712645e+02,-4.020556398268453790e+01,5.172767136155489709e+01
1.600000000000000000e+02,2.508626331559391645e+02,-1.138507476909269599e+03,5.082235601425288252e+01,3.488035672333457171e+01
1.700000000000000000e+02,2.485406817646606612e+02,-4.131770998548093417e+02,-8.306368612440506283e+00,1.977086091273679713e+01
1.800000000000000000e+02,2.314508625219539795e+02,-1.131439697737799861e+03,5.021734605035052112e+01,2.847486726271370827e+01
1.900000000000000000e+02,9.061024973140339398e+02,2.911104956306847669e+01,-3.916085245633846057e+01,2.116817475734333875e+00
2.000000000000000000e+02,1.291417495357099824e+03,9.032830880808515417e+01,-4.461509196752255946e+01,1.093282600361199064e+00
2.100000000000000000e+02,2.532538379352326956e+02,-1.219790951737339128e+03,4.908428892449214942e+01,3.881796371114317878e+01
2.200000000000000000e+02,1.448736638832588426e+02,-1.046143767593701114e+03,5.013440237439998981e+01,3.274075513326929610e+01
2.300000000000000000e+02,1.351135656986711240e+02,-1.187498408230982704e+03,5.001834984016384311e+01,2.668441231874630759e+01
2.400000000000000000e+02,1.007211474111519891e+02,-4.032274881111796958e+02,-1.450869252027048972e+01,4.739213832862222375e+01
2.500000000000000000e+02,1.149509313245565068e+02,-7.113998817927146092e+02,5.209756012542628412e+01,3.308580888165591460e+01
2.600000000000000000e+02,1.232573656351579245e+02,-5.890445402661549679e+02,-4.939022459135819787e+01,4.088319195377521709e+01
2.700000000000000000e+02,8.110390189894944513e+01,-8.678071260450341242e+02,5.036127188232089935e+01,2.828117461037338032e+01
2.800000000000000000e+02,3.877658459060542384e+01,-4.416728989804687444e+02,4.852334636420371794e+01,4.098825167652491785e+01
2.900000000000000000e+02,8.658031226679936765e+01,-8.151640882418186038e+02,5.008393703917536754e+01,2.774654529576029205e+01
3.000000000000000000e+02,5.193264176801650933e+01,-5.453319510841658939e+02,5.004732040705685847e+01,3.140875369257543070e+01
3.100000000000000000e+02,6.434723706355944728e+01,-6.758496661884744299e+02,5.021813348194688587e+01,2.810585284349797419e+01
3.200000000000000000e+02,8.521219708005517646e+01,-8.028883488038336509e+02,4.965590922722163469e+01,2.934607808118215289e+01
3.300000000000000000e+02,8.514270710437914147e+01,-8.472440539320831476e+02,4.954622652286033713e+01,2.903558138135078082e+01
3.400000000000000000e+02,-1.118021930283840426e+01,-5.672897025385236702e+02,4.285252137474140000e+01,4.012700724531221397e+01
3.500000000000000000e+02,4.156480552924949734e+01,-7.253104639628580799e+02,5.013173454961489739e+01,2.655418153047246221e+01
3.600000000000000000e+02,6.799799636101428746e+01,-5.773723265044009167e+02,4.873123081622315311e+01,3.082766581775386783e+01
